,Pin,Dispatch Center,Origin Center,Return Center,Facility City,Facility State,ODA
17211,695305,Trivandrum_Chelamangalm_L (Kerala),Trivandrum_Chelamangalm_L (Kerala),Trivandrum_Chelamangalm_L (Kerala),Thiruvananthapuram,Kerala,TRUE
17212,573164,Hassan_Nagathavalli_I (Karnataka),Hassan_Nagathavalli_I (Karnataka),Hassan_Nagathavalli_I (Karnataka),Hassan,Karnataka,FALSE
17213,804424,Makhdumpur_Nawabganj_D (Bihar),Makhdumpur_Nawabganj_D (Bihar),Makhdumpur_Nawabganj_D (Bihar),Makhdumpur,Bihar,TRUE
17214,227116,Malihabad_Mirzaganj_D (Uttar Pradesh),Malihabad_Mirzaganj_D (Uttar Pradesh),Malihabad_Mirzaganj_D (Uttar Pradesh),Malihabad,Uttar Pradesh,TRUE
17215,384276,Unjha_SatymComplx_D (Gujarat),Unjha_SatymComplx_D (Gujarat),Unjha_SatymComplx_D (Gujarat),Unjha,Gujarat,TRUE
17216,711106,Kolkata_Dankuni_GW (West Bengal),Kolkata_Dankuni_GW (West Bengal),Kolkata_Dankuni_GW (West Bengal),Dankuni,West Bengal,FALSE
17217,382721,Ahmedabad_Chandkheda_L (Gujarat),Ahmedabad_Chandkheda_L (Gujarat),Ahmedabad_Chandkheda_L (Gujarat),Ahmedabad,Gujarat,FALSE
17218,788734,Hailakandi_KaliNagar_D (Assam),Hailakandi_KaliNagar_D (Assam),Hailakandi_KaliNagar_D (Assam),Hailakandi,Assam,FALSE
17219,614020,Thiruvarur_Mannargudi_D (Tamil Nadu),Thiruvarur_Mannargudi_D (Tamil Nadu),Thiruvarur_Mannargudi_D (Tamil Nadu),Thiruvarur,Tamil Nadu,TRUE
17220,416308,Ashta_GordeChwk_D (Maharashtra),Ashta_GordeChwk_D (Maharashtra),Ashta_GordeChwk_D (Maharashtra),AshtaSangli,Maharashtra,TRUE
17221,500107,Hyderabad_Patancheru_L (Telangana),Hyderabad_Patancheru_L (Telangana),Hyderabad_Patancheru_L (Telangana),Hyderabad,Telangana,FALSE
17222,847402,Phulparas_Ward6_D (Bihar),Phulparas_Ward6_D (Bihar),Phulparas_Ward6_D (Bihar),Phulparas,Bihar,TRUE
17223,249403,Haridwar_Bahadrabad1_L (Uttarakhand),Haridwar_Bahadrabad1_L (Uttarakhand),Haridwar_Bahadrabad1_L (Uttarakhand),Haridwar,Uttarakhand,FALSE
17224,421102,Mumbai_Ambernath_L (Maharashtra),Bhiwandi_Lonad_GW (Maharashtra),Mumbai_Ambernath_L (Maharashtra),Greater Thane,Maharashtra,FALSE
17225,636122,Salem_Ramalingapuram_H (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),Salem_Ramalingapuram_H (Tamil Nadu),Salem,Tamil Nadu,TRUE
17226,829150,Ramgarh_Mandu1_D (Jharkhand),Ramgarh_Mandu1_D (Jharkhand),Ramgarh_Mandu1_D (Jharkhand),Ramgarh,Jharkhand,TRUE
17227,126116,Jind_HariNagar_D (Haryana),Jind_HariNagar_D (Haryana),Jind_HariNagar_D (Haryana),Jind,Haryana,TRUE
17228,678507,Nenmara_Vithanaserry1_D (Kerala),Nenmara_Vithanaserry1_D (Kerala),Nenmara_Vithanaserry1_D (Kerala),Nenmara,Kerala,TRUE
17229,700076,Kolkata_Dopere_L (West Bengal),Kolkata_Dopere_L (West Bengal),Kolkata_Dopere_L (West Bengal),Kolkata,West Bengal,FALSE
17230,110058,Delhi_MundkaIndustArea_L (Delhi),Delhi_MundkaIndustArea_L (Delhi),Delhi_MundkaIndustArea_L (Delhi),Delhi,Delhi,FALSE
17231,271608,Gonda_AmanColony_D (Uttar Pradesh),Gonda_AmanColony_D (Uttar Pradesh),Gonda_AmanColony_D (Uttar Pradesh),Gonda,Uttar Pradesh,FALSE
17232,591218,Gokak_APMCRd_D (Karnataka),Gokak_APMCRd_D (Karnataka),Gokak_APMCRd_D (Karnataka),Gokak,Karnataka,TRUE
17233,522659,Vinukonda_SeetaiahNagar_D (Andhra Pradesh),Vinukonda_SeetaiahNagar_D (Andhra Pradesh),Vinukonda_SeetaiahNagar_D (Andhra Pradesh),Vinukonda,Andhra Pradesh,TRUE
17234,396220,Vapi_Nahuli_H (Gujarat),Vapi_Nahuli_H (Gujarat),Vapi_Nahuli_H (Gujarat),Vapi,Gujarat,FALSE
17235,501506,Ibrahimpatnam_Mbrnagar1_D (Telangana),Ibrahimpatnam_Mbrnagar1_D (Telangana),Ibrahimpatnam_Mbrnagar1_D (Telangana),Ibrahimpatnam,Telangana,TRUE
17236,273152,Gorakhpur_Bhauwapar_H (Uttar Pradesh),Gorakhpur_Bhauwapar_H (Uttar Pradesh),Gorakhpur_Bhauwapar_H (Uttar Pradesh),Gorakhpur,Uttar Pradesh,FALSE
17237,742188,Berhampore_Mankara_I (West Bengal),Berhampore_Mankara_I (West Bengal),Berhampore_Mankara_I (West Bengal),Baharampur,West Bengal,FALSE
17238,212214,SarayAnkil_Fkrbd_D (Uttar Pradesh),SarayAnkil_Fkrbd_D (Uttar Pradesh),SarayAnkil_Fkrbd_D (Uttar Pradesh),Saray Ankil,Uttar Pradesh,TRUE
17239,390011,Vadodara_Dashrath_H (Gujarat),Vadodara_Temp_H (Gujarat),Vadodara_Dashrath_H (Gujarat),Vadodara,Gujarat,FALSE
17240,174402,Mandi_Nerchowk_I (Himachal Pradesh),Mandi_Nerchowk_I (Himachal Pradesh),Mandi_Nerchowk_I (Himachal Pradesh),Mandi,Himachal Pradesh,FALSE
17241,362256,Veraval_Vidhyutnagar_D (Gujarat),Veraval_Vidhyutnagar_D (Gujarat),Veraval_Vidhyutnagar_D (Gujarat),Veraval,Gujarat,TRUE
17242,508255,Chandur_ShivajiNagar_D (Telangana),Chandur_ShivajiNagar_D (Telangana),Chandur_ShivajiNagar_D (Telangana),Chandur,Telangana,TRUE
17243,229122,Bacchawaran_LalganjRd_D (Uttar Pradesh),Bacchawaran_LalganjRd_D (Uttar Pradesh),Bacchawaran_LalganjRd_D (Uttar Pradesh),Bacchawaran,Uttar Pradesh,TRUE
17244,639008,Karur_AmaravathyNagar_D (Tamil Nadu),Karur_AmaravathyNagar_D (Tamil Nadu),Karur_AmaravathyNagar_D (Tamil Nadu),Karur,Tamil Nadu,FALSE
17245,521164,Vijayawada_Gudavalli_H (Andhra Pradesh),Vijayawada_Gudavalli_H (Andhra Pradesh),Vijayawada_Gudavalli_H (Andhra Pradesh),Vijayawada,Andhra Pradesh,TRUE
17246,723129,Manbazar_Central_DPP_1 (West Bengal),Manbazar_Central_DPP_1 (West Bengal),Manbazar_Central_DPP_1 (West Bengal),Manbazar,West Bengal,TRUE
17247,392014,Ankleshwar_Motali1_L (Gujarat),Ankleshwar_Motali1_L (Gujarat),Ankleshwar_Motali1_L (Gujarat),Ankleshwar,Gujarat,FALSE
17248,852112,Kumarkhand_SihpurGadhiya_D (Bihar),Kumarkhand_SihpurGadhiya_D (Bihar),Kumarkhand_SihpurGadhiya_D (Bihar),Kumarkhand,Bihar,TRUE
17249,173022,Nahan_Dadahu_D (Himachal Pradesh),Nahan_Dadahu_D (Himachal Pradesh),Nahan_Dadahu_D (Himachal Pradesh),Nahan,Himachal Pradesh,FALSE
17250,712303,Jamalpur_HalaraVlg_D (West Bengal),Jamalpur_HalaraVlg_D (West Bengal),Jamalpur_HalaraVlg_D (West Bengal),Jamalpur,West Bengal,TRUE
17251,680586,Pazhayannur_Thiruvlwml1_D (Kerala),Pazhayannur_Thiruvlwml1_D (Kerala),Pazhayannur_Thiruvlwml1_D (Kerala),Pazhayannur,Kerala,TRUE
17252,524318,Nellore_Inamadagudu_I (Andhra Pradesh),Nellore_Inamadagudu_I (Andhra Pradesh),Nellore_Inamadagudu_I (Andhra Pradesh),Nellore,Andhra Pradesh,TRUE
17253,713326,Asansol_Ward13_D (West Bengal),Asansol_Ward13_D (West Bengal),Asansol_Ward13_D (West Bengal),Asansol,West Bengal,TRUE
17254,123412,Rewari_Bawal1_D (Haryana),Rewari_Bawal1_D (Haryana),Rewari_Bawal1_D (Haryana),Rewari,Haryana,TRUE
17255,387430,Nadiad_Shantinagar_D (Gujarat),Nadiad_Shantinagar_D (Gujarat),Nadiad_Shantinagar_D (Gujarat),Nadiad,Gujarat,TRUE
17256,307001,Sirohi_Vedhaynathcolony_D (Rajasthan),Sirohi_Vedhaynathcolony_D (Rajasthan),Sirohi_Vedhaynathcolony_D (Rajasthan),Sirohi,Rajasthan,TRUE
17257,202399,Dibai_GalibpurRd_D (Uttar Pradesh),Dibai_GalibpurRd_D (Uttar Pradesh),Dibai_GalibpurRd_D (Uttar Pradesh),Dibai,Uttar Pradesh,FALSE
17258,626183,Sivakasi_KamarjapurmCly_D (Tamil Nadu),Sivakasi_KamarjapurmCly_D (Tamil Nadu),Sivakasi_KamarjapurmCly_D (Tamil Nadu),Sivakasi,Tamil Nadu,TRUE
17259,233231,Ghazipur_Arazidhawa_D (Uttar Pradesh),Ghazipur_Arazidhawa_D (Uttar Pradesh),Ghazipur_Arazidhawa_D (Uttar Pradesh),Ghazipur,Uttar Pradesh,TRUE
17260,641302,Mettupalayam_Belladhi_D (Tamil Nadu),Mettupalayam_Belladhi_D (Tamil Nadu),Mettupalayam_Belladhi_D (Tamil Nadu),Mettupalayam,Tamil Nadu,TRUE
17261,584134,Raichur_Wadloor_I (Karnataka),Raichur_Wadloor_I (Karnataka),Raichur_Wadloor_I (Karnataka),Raichur,Karnataka,TRUE
17262,854334,Araria_Jamunghat_D (Bihar),Araria_Jamunghat_D (Bihar),Araria_Jamunghat_D (Bihar),Araria,Bihar,TRUE
17263,734423,Bagdogra_Lalman_D (West Bengal),Bagdogra_Lalman_D (West Bengal),Bagdogra_Lalman_D (West Bengal),Bagdogra,West Bengal,TRUE
17264,413252,Kurduwadi_Dattanagar_D (Maharashtra),Kurduwadi_Dattanagar_D (Maharashtra),Kurduwadi_Dattanagar_D (Maharashtra),Kurduwadi,Maharashtra,TRUE
17265,673655,Kozhikode_Central_H (Kerala),Kozhikode_Central_H (Kerala),Kozhikode_Central_H (Kerala),Kozhikode,Kerala,TRUE
17266,813126,Banka_Amarpur_D (Bihar),Banka_Amarpur_D (Bihar),Banka_Amarpur_D (Bihar),Banka,Bihar,FALSE
17267,246123,Paithani_Siloli1_DPP (Uttarakhand),Paithani_Siloli1_DPP (Uttarakhand),Paithani_Siloli1_DPP (Uttarakhand),Paithani,Uttarakhand,FALSE
17268,621714,Ariyalur_MINNagar_D (Tamil Nadu),Ariyalur_MINNagar_D (Tamil Nadu),Ariyalur_MINNagar_D (Tamil Nadu),Ariyalur,Tamil Nadu,TRUE
17269,742237,Raghunathganj_Talai_D (West Bengal),Raghunathganj_Talai_D (West Bengal),Raghunathganj_Talai_D (West Bengal),Raghunathganj,West Bengal,TRUE
17270,249161,SrinagarUK_Bagwan_D (Uttarakhand),SrinagarUK_Bagwan_D (Uttarakhand),SrinagarUK_Bagwan_D (Uttarakhand),Srinagar-UK,Uttarakhand,FALSE
17271,132117,Karnal_Kutail_H (Haryana),Karnal_Kutail_H (Haryana),Karnal_Kutail_H (Haryana),Karnal,Haryana,TRUE
17272,581207,Hubli_Budarshingi_H (Karnataka),Hubli_Budarshingi_H (Karnataka),Hubli_Budarshingi_H (Karnataka),Hubli,Karnataka,FALSE
17273,331031,Churu_GandhiNagar_D (Rajasthan),Churu_GandhiNagar_D (Rajasthan),Churu_GandhiNagar_D (Rajasthan),Churu,Rajasthan,TRUE
17274,680503,Chiramanangad_Akathiyor_D (Kerala),Chiramanangad_Akathiyor_D (Kerala),Chiramanangad_Akathiyor_D (Kerala),Chiramanangad,Kerala,TRUE
17275,493101,Tilda_KhushiHsptlRd_D (Chhattisgarh),Tilda_KhushiHsptlRd_D (Chhattisgarh),Tilda_KhushiHsptlRd_D (Chhattisgarh),Tilda,Chhattisgarh,TRUE
17276,360006,Rajkot_Amargadh_H (Gujarat),Rajkot_Amargadh_H (Gujarat),Rajkot_Amargadh_H (Gujarat),Rajkot,Gujarat,FALSE
17277,202151,Jewar_SJRoad_D (Uttar Pradesh),Jewar_SJRoad_D (Uttar Pradesh),Jewar_SJRoad_D (Uttar Pradesh),Jewar,Uttar Pradesh,TRUE
17278,202395,Dibai_Pahasu_D (Uttar Pradesh),Dibai_Pahasu_D (Uttar Pradesh),Dibai_Pahasu_D (Uttar Pradesh),Dibai,Uttar Pradesh,TRUE
17279,396412,Bilimora_MarutiNagar_D (Gujarat),Surat_Kacholi_GW (Gujarat),Bilimora_MarutiNagar_D (Gujarat),Bilimora,Gujarat,TRUE
17280,456668,Tarana_Ward11_D (Madhya Pradesh),Tarana_Ward11_D (Madhya Pradesh),Tarana_Ward11_D (Madhya Pradesh),Tarana,Madhya Pradesh,FALSE
17281,629193,Marthandam_Chiraynkuzhi_D (Tamil Nadu),Marthandam_Chiraynkuzhi_D (Tamil Nadu),Marthandam_Chiraynkuzhi_D (Tamil Nadu),Marthandam,Tamil Nadu,TRUE
17282,670102,Thalassery_Perunthattil_D (Kerala),Thalassery_Perunthattil_D (Kerala),Thalassery_Perunthattil_D (Kerala),Thalassery,Kerala,TRUE
17283,312027,Mandphiya_SohanKhera_D (Rajasthan),Mandphiya_SohanKhera_D (Rajasthan),Mandphiya_SohanKhera_D (Rajasthan),Mandphiya,Rajasthan,TRUE
17284,451669,Sendhwa_Julwaniya_H (Madhya Pradesh),Sendhwa_Julwaniya_H (Madhya Pradesh),Sendhwa_Julwaniya_H (Madhya Pradesh),Sendhwa,Madhya Pradesh,TRUE
17285,621126,Perambalur_Supernagar_D (Tamil Nadu),Perambalur_Supernagar_D (Tamil Nadu),Perambalur_Supernagar_D (Tamil Nadu),Perambalur,Tamil Nadu,TRUE
17286,846001,Darbhanga_Madhpur_I (Bihar),Darbhanga_Madhpur_I (Bihar),Darbhanga_Madhpur_I (Bihar),Darbhanga,Bihar,FALSE
17287,845487,Bettiah_Manshatola_D (Bihar),Bettiah_Manshatola_D (Bihar),Bettiah_Manshatola_D (Bihar),Bettiah,Bihar,TRUE
17288,670110,Thalassery_Perunthattil_D (Kerala),Thalassery_Perunthattil_D (Kerala),Thalassery_Perunthattil_D (Kerala),Thalassery,Kerala,FALSE
17289,241126,Sandila_SubabDPP_D (Uttar Pradesh),Sandila_SubabDPP_D (Uttar Pradesh),Sandila_SubabDPP_D (Uttar Pradesh),Sandila,Uttar Pradesh,TRUE
17290,796009,Aizawl_Bawngkawn_P (Mizoram),Aizawl_Bawngkawn_P (Mizoram),Aizawl_Bawngkawn_P (Mizoram),Aizawl,Mizoram,FALSE
17291,281121,Vrindavan_Jait_D (Uttar Pradesh),Vrindavan_Jait_D (Uttar Pradesh),Vrindavan_Jait_D (Uttar Pradesh),Vrindavan,Uttar Pradesh,FALSE
17292,821304,Rohtas_Baknaura_D (Bihar),Rohtas_Baknaura_D (Bihar),Rohtas_Baknaura_D (Bihar),Rohtas,Bihar,TRUE
17293,136043,Kaithal_DefenceColony_D (Haryana),Kaithal_DefenceColony_D (Haryana),Kaithal_DefenceColony_D (Haryana),Kaithal,Haryana,FALSE
17294,192301,Pulwama_Drasu_D (Jammu & Kashmir),Pulwama_Drasu_D (Jammu & Kashmir),Pulwama_Drasu_D (Jammu & Kashmir),Pulwama,Jammu & Kashmir,TRUE
17295,731219,Raghunathganj_Talai_D (West Bengal),Raghunathganj_Talai_D (West Bengal),Raghunathganj_Talai_D (West Bengal),Raghunathganj,West Bengal,TRUE
17296,783374,Kokrajhar_Borobhatarmari_DPP (Assam),Kokrajhar_Borobhatarmari_DPP (Assam),Kokrajhar_Borobhatarmari_DPP (Assam),Kokrajhar,Assam,FALSE
17297,574212,Sullia_Kurunjibhag_D (Karnataka),Sullia_Kurunjibhag_D (Karnataka),Sullia_Kurunjibhag_D (Karnataka),Sullia,Karnataka,TRUE
17298,204216,Hathras_NayeeNangla_D (Uttar Pradesh),Hathras_NayeeNangla_D (Uttar Pradesh),Hathras_NayeeNangla_D (Uttar Pradesh),Hathras,Uttar Pradesh,FALSE
17299,623111,Karaikudi_Sivaganga_D (Tamil Nadu),Karaikudi_Sivaganga_D (Tamil Nadu),Karaikudi_Sivaganga_D (Tamil Nadu),Karaikudi,Tamil Nadu,TRUE
17300,176319,Sundla_Koti_DPP (Himachal Pradesh),Sundla_Koti_DPP (Himachal Pradesh),Sundla_Koti_DPP (Himachal Pradesh),Sundla,Himachal Pradesh,FALSE
17301,815301,Giridih_Mahthadih_D (Jharkhand),Giridih_Mahthadih_D (Jharkhand),Giridih_Mahthadih_D (Jharkhand),Giridih,Jharkhand,TRUE
17302,501158,Tandur_SnthiNGR_D (Telangana),Tandur_SnthiNGR_D (Telangana),Tandur_SnthiNGR_D (Telangana),Tandur-TL,Telangana,TRUE
17303,250103,Meerut_Panchlikhurd_H (Uttar Pradesh),Meerut_Panchlikhurd_H (Uttar Pradesh),Meerut_Panchlikhurd_H (Uttar Pradesh),Meerut,Uttar Pradesh,FALSE
17304,485666,Jaitwara_Nandna1_D (Madhya Pradesh),Jaitwara_Nandna1_D (Madhya Pradesh),Jaitwara_Nandna1_D (Madhya Pradesh),Jaitwara,Madhya Pradesh,FALSE
17305,462003,Bhopal_Misrod_L (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal_Pipaliya_H (Madhya Pradesh),Bhopal,Madhya Pradesh,FALSE
17306,502277,Siddipet_GaneshNagar_D (Telangana),Siddipet_GaneshNagar_D (Telangana),Siddipet_GaneshNagar_D (Telangana),Siddipet,Telangana,TRUE
17307,210207,Chitrakoot_Puranibazar_D (Uttar Pradesh),Chitrakoot_Puranibazar_D (Uttar Pradesh),Chitrakoot_Puranibazar_D (Uttar Pradesh),Chitrakoot,Uttar Pradesh,FALSE
17308,283206,Firozabad_Kakrau_D (Uttar Pradesh),Firozabad_Kakrau2_C (Uttar Pradesh),Firozabad_Kakrau2_C (Uttar Pradesh),Firozabad,Uttar Pradesh,FALSE
17309,831014,Jamshedpur_Asanbani_H (Jharkhand),Jamshedpur_Asanbani_H (Jharkhand),Jamshedpur_Asanbani_H (Jharkhand),Jamshedpur,Jharkhand,FALSE
17310,442006,Wardha_Alodi_D (Maharashtra),Wardha_Alodi_D (Maharashtra),Wardha_Alodi_D (Maharashtra),Wardha,Maharashtra,TRUE
17311,768212,Sambalpur_Hirakud_H (Orissa),Sambalpur_Hirakud_H (Orissa),Sambalpur_Hirakud_H (Orissa),Sambalpur,Orissa,TRUE
17312,533462,Kakinada_Rayudupalem1_D (Andhra Pradesh),Kakinada_Rayudupalem1_D (Andhra Pradesh),Kakinada_Rayudupalem1_D (Andhra Pradesh),Kakinada,Andhra Pradesh,TRUE
17313,383315,Modasa_Shyamnagar_D (Gujarat),Modasa_Shyamnagar_D (Gujarat),Modasa_Shyamnagar_D (Gujarat),Modasa,Gujarat,TRUE
17314,342604,Piparcity_JodhpurRd_DPP (Rajasthan),Piparcity_JodhpurRd_DPP (Rajasthan),Piparcity_JodhpurRd_DPP (Rajasthan),Piparcity,Rajasthan,FALSE
17315,209827,Unnao_KulhaBagha_D (Uttar Pradesh),Unnao_KulhaBagha_D (Uttar Pradesh),Unnao_KulhaBagha_D (Uttar Pradesh),Unnao,Uttar Pradesh,TRUE
17316,202305,Aligarh_Atrauli_D (Uttar Pradesh),Aligarh_Atrauli_D (Uttar Pradesh),Aligarh_Atrauli_D (Uttar Pradesh),Aligarh,Uttar Pradesh,TRUE
17317,828127,Dhanbad_Tilabani_H (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),Dhanbad_Tilabani_H (Jharkhand),Dhanbad,Jharkhand,FALSE
17318,151003,Bathinda_KrishnaNagar_I (Punjab),Bathinda_KrishnaNagar_I (Punjab),Bathinda_KrishnaNagar_I (Punjab),Bathinda,Punjab,FALSE
17319,610001,Thiruvarur_Pulivalam_D (Tamil Nadu),Thiruvarur_Pulivalam_D (Tamil Nadu),Thiruvarur_Pulivalam_D (Tamil Nadu),Thiruvarur,Tamil Nadu,TRUE
17320,221208,Aunrihar_Saidpur_D (Uttar Pradesh),Aunrihar_Saidpur_D (Uttar Pradesh),Aunrihar_Saidpur_D (Uttar Pradesh),Aunrihar,Uttar Pradesh,TRUE
17321,643103,Coonoor_Vannarpet_D (Tamil Nadu),Coonoor_Vannarpet_D (Tamil Nadu),Coonoor_Vannarpet_D (Tamil Nadu),Coonoor,Tamil Nadu,TRUE
17322,209401,Ambujnagar_Narwal_D (Uttar Pradesh),Ambujnagar_Narwal_D (Uttar Pradesh),Ambujnagar_Narwal_D (Uttar Pradesh),Ambuj Nagar,Uttar Pradesh,TRUE
17323,732124,Malda_Kadubari_D (West Bengal),Malda_Kadubari_D (West Bengal),Malda_Kadubari_D (West Bengal),Malda,West Bengal,TRUE
17324,229306,Raebareli_NarayanNagar_D (Uttar Pradesh),Raebareli_NarayanNagar_D (Uttar Pradesh),Raebareli_NarayanNagar_D (Uttar Pradesh),Raebareli,Uttar Pradesh,TRUE
17325,505503,Mahadevpur_Nallagunta1_D (Telangana),Mahadevpur_Nallagunta1_D (Telangana),Mahadevpur_Nallagunta1_D (Telangana),Mahadevpur,Telangana,TRUE
17326,325203,Kota_IndustrialArea_H (Rajasthan),Kota_IndustrialArea_H (Rajasthan),Kota_IndustrialArea_H (Rajasthan),Kota,Rajasthan,TRUE
17327,670567,Kannur_Koodali_H (Kerala),Kannur_Koodali_H (Kerala),Kannur_Koodali_H (Kerala),Kannur,Kerala,FALSE
17328,484774,Beohari_Wardno13_D (Madhya Pradesh),Beohari_Wardno13_D (Madhya Pradesh),Beohari_Wardno13_D (Madhya Pradesh),Beohari,Madhya Pradesh,TRUE
17329,380057,Ahmedabad_Sanathal_L (Gujarat),Ahmedabad_Kanera_GW (Gujarat),Ahmedabad_Sanathal_L (Gujarat),Ahmedabad,Gujarat,TRUE
17330,638504,Anthiyur_PazhaiyaMettur_D (Tamil Nadu),Anthiyur_PazhaiyaMettur_D (Tamil Nadu),Anthiyur_PazhaiyaMettur_D (Tamil Nadu),Anthiyour,Tamil Nadu,TRUE
17331,394325,Surat_Kadodara1_L (Gujarat),Surat_Kacholi_GW (Gujarat),Surat_Kadodara1_L (Gujarat),Kadodara,Gujarat,FALSE
17332,851218,Begusarai_Mohammadpur_I (Bihar),Begusarai_Mohammadpur_I (Bihar),Begusarai_Mohammadpur_I (Bihar),Begusarai,Bihar,FALSE
17333,160045,Mohali_Balongi_L (Punjab),Mohali_Balongi_L (Punjab),Mohali_Balongi_L (Punjab),Mohali,Punjab,FALSE
17334,521201,Nuzvid_NSPColony_D (Andhra Pradesh),Nuzvid_NSPColony_D (Andhra Pradesh),Nuzvid_NSPColony_D (Andhra Pradesh),Nuzvid,Andhra Pradesh,TRUE
17335,176115,Baijnath_Paprola_DPP (Himachal Pradesh),Baijnath_Paprola_DPP (Himachal Pradesh),Baijnath_Paprola_DPP (Himachal Pradesh),Baijnath,Himachal Pradesh,TRUE
17336,516268,Rayachoti_Chenamukapale_D (Andhra Pradesh),Rayachoti_Chenamukapale_D (Andhra Pradesh),Rayachoti_Chenamukapale_D (Andhra Pradesh),Rayachoti,Andhra Pradesh,TRUE
17337,635209,Uthangarai_Mathurpathi_D (Tamil Nadu),Uthangarai_Mathurpathi_D (Tamil Nadu),Uthangarai_Mathurpathi_D (Tamil Nadu),Uthangarai,Tamil Nadu,TRUE
17338,637302,Sankari_Idappadi_D (Tamil Nadu),Sankari_Idappadi_D (Tamil Nadu),Sankari_Idappadi_D (Tamil Nadu),Sankari,Tamil Nadu,TRUE
17339,360360,Jetpur_Dasijivanpara_D (Gujarat),Jetpur_Dasijivanpara_D (Gujarat),Jetpur_Dasijivanpara_D (Gujarat),Jetpur,Gujarat,FALSE
17340,124106,CharkhiDadri_Sector9_D (Haryana),CharkhiDadri_Sector9_D (Haryana),CharkhiDadri_Sector9_D (Haryana),Charkhi Dadri,Haryana,TRUE
17341,132026,Kaithal_DefenceColony_D (Haryana),Kaithal_DefenceColony_D (Haryana),Kaithal_DefenceColony_D (Haryana),Kaithal,Haryana,TRUE
17342,394355,Bardoli_SuratRoad_D (Gujarat),Bardoli_SuratRoad_D (Gujarat),Bardoli_SuratRoad_D (Gujarat),Bardoli,Gujarat,TRUE
17343,689672,Ranni_Chethakhl_D (Kerala),Ranni_Chethakhl_D (Kerala),Ranni_Chethakhl_D (Kerala),Ranni,Kerala,TRUE
17344,670704,Chavassery_Kelanpeedika_D (Kerala),Chavassery_Kelanpeedika_D (Kerala),Chavassery_Kelanpeedika_D (Kerala),Chavassery,Kerala,TRUE
17345,332313,Laxmangarh_Wrd19DPP_D (Rajasthan),Laxmangarh_Wrd19DPP_D (Rajasthan),Laxmangarh_Wrd19DPP_D (Rajasthan),Laxmangarh-RJ,Rajasthan,
17346,770070,Rajgangpur_Central_D_2 (Orissa),Rajgangpur_Central_D_2 (Orissa),Rajgangpur_Central_D_2 (Orissa),Rajgangpur,Orissa,TRUE
17347,680020,Thrissur_Padavarad_I (Kerala),Thrissur_Padavarad_I (Kerala),Thrissur_Padavarad_I (Kerala),Thrissur,Kerala,FALSE
17348,521121,Avanigadda_Ramnagar_D (Andhra Pradesh),Avanigadda_Ramnagar_D (Andhra Pradesh),Avanigadda_Ramnagar_D (Andhra Pradesh),Avanigadda,Andhra Pradesh,TRUE
17349,515291,Madakasira_Ward5_D (Andhra Pradesh),Madakasira_Ward5_D (Andhra Pradesh),Madakasira_Ward5_D (Andhra Pradesh),Madakasira,Andhra Pradesh,TRUE
17350,765024,Gunupur_Antarjholi_DPP (Orissa),Gunupur_Antarjholi_DPP (Orissa),Gunupur_Antarjholi_DPP (Orissa),Gunupur,Orissa,FALSE
17351,425116,Jalgaon_MIDC_I (Maharashtra),Jalgaon_MIDC_I (Maharashtra),Jalgaon_MIDC_I (Maharashtra),Jalgaon,Maharashtra,FALSE
17352,732126,Itahar_Kumedpur_D (West Bengal),Itahar_Kumedpur_D (West Bengal),Itahar_Kumedpur_D (West Bengal),Itahar,West Bengal,TRUE
17353,230126,Pratapgarh_Teonga_D (Uttar Pradesh),Pratapgarh_Teonga_D (Uttar Pradesh),Pratapgarh_Teonga_D (Uttar Pradesh),Pratapgarh,Uttar Pradesh,TRUE
17354,273301,Kaptanganj_Sohani_D (Uttar Pradesh),Kaptanganj_Sohani_D (Uttar Pradesh),Kaptanganj_Sohani_D (Uttar Pradesh),Kaptanganj,Uttar Pradesh,TRUE
17355,678596,Karimba_Kaliyode_D (Kerala),Karimba_Kaliyode_D (Kerala),Karimba_Kaliyode_D (Kerala),Karimba,Kerala,TRUE
17356,360515,Bhanvad_MadhavPlaza_DPP (Gujarat),Bhanvad_MadhavPlaza_DPP (Gujarat),Bhanvad_MadhavPlaza_DPP (Gujarat),Bhanvad,Gujarat,TRUE
17357,691602,Kollam_Kilikollur_H (Kerala),Kollam_Kilikollur_H (Kerala),Kollam_Kilikollur_H (Kerala),Kollam,Kerala,FALSE
17358,144304,Begowal_PinkMrkt_D (Punjab),Begowal_PinkMrkt_D (Punjab),Begowal_PinkMrkt_D (Punjab),Begowal,Punjab,FALSE
17359,441103,Katol_Laxmingr_D (Maharashtra),Katol_Laxmingr_D (Maharashtra),Katol_Laxmingr_D (Maharashtra),Katol,Maharashtra,TRUE
17360,141412,Ludhiana_Barmalipur_H (Punjab),Ludhiana_Barmalipur_H (Punjab),Ludhiana_Barmalipur_H (Punjab),Ludhiana,Punjab,TRUE
17361,835226,Simdega_KhutiTola_D (Jharkhand),Simdega_KhutiTola_D (Jharkhand),Simdega_KhutiTola_D (Jharkhand),Simdega,Jharkhand,FALSE
17362,752067,Puri_Purussottamnagar_D (Orissa),Puri_Purussottamnagar_D (Orissa),Puri_Purussottamnagar_D (Orissa),Puri,Orissa,TRUE
